4173413,1127599,2015-11-04 21:20:00,WEDNESDAY,B ST / E ALLEGHENY AV,24,242,2702,vehicle,Outside,Male,White - Non-Latino,23,0,0,0,0,0,0,0,-75.12538311,39.99805308,39.99805308,-75.12538311
4173408,1023922,2015-08-29 16:25:00,SATURDAY,C ST / E INDIANA AV,24,242,2702,vehicle,Outside,Male,White - Non-Latino,36,0,0,0,0,0,0,0,,,,
4173433,1140823,2015-11-12 09:59:00,THURSDAY,S 07TH ST / W MOYAMENSING AV,03,033,2701,pedestrian,Outside,Female,White - Non-Latino,25,0,0,0,0,0,0,0,-75.15866907,39.92069684,39.92069684,-75.15866907
4173434,1140824,2015-11-12 09:59:00,THURSDAY,S 07TH ST / W MOYAMENSING AV,03,033,2701,pedestrian,Outside,Female,White - Non-Latino,24,0,0,0,0,0,0,0,-75.15866907,39.92069684,39.92069684,-75.15866907
4173435,1140769,2015-11-12 10:50:00,THURSDAY,900 BLOCK WINTON ST,03,033,2701,pedestrian,Outside,Male,White - Non-Latino,34,0,0,0,0,0,0,0,-75.16152765,39.92245783,39.92245783,-75.16152764
4173436,1140816,2
